,index,Open Time,open,high,low,close,Close Time,EMA,RSI
524,1422,2021-07-09,32875.71,34100.0,32261.07,33815.81,2021-07-09 23:59:59.999000064,39271.01,46.49
525,1423,2021-07-10,33815.81,34262.0,33004.78,33502.87,2021-07-10 23:59:59.999000064,39108.53,45.33
526,1424,2021-07-11,33502.87,34666.0,33306.47,34258.99,2021-07-11 23:59:59.999000064,38971.92,48.71
527,1425,2021-07-12,34259.0,34678.43,32658.34,33086.63,2021-07-12 23:59:59.999000064,38806.14,44.09
528,1426,2021-07-13,33086.94,33340.0,32202.25,32729.77,2021-07-13 23:59:59.999000064,38634.98,42.75
529,1427,2021-07-14,32729.12,33114.03,31550.0,32820.02,2021-07-14 23:59:59.999000064,38471.17,43.23
530,1428,2021-07-15,32820.03,33185.25,31133.0,31880.0,2021-07-15 23:59:59.999000064,38285.51,39.48
531,1429,2021-07-16,31874.49,32249.18,31020.0,31383.87,2021-07-16 23:59:59.999000064,38091.1,37.61
532,1430,2021-07-17,31383.86,31955.92,31164.31,31520.07,2021-07-17 23:59:59.999000064,37906.0,38.48
533,1431,2021-07-18,31520.07,32435.0,31108.97,31778.56,2021-07-18 23:59:59.999000064,37733.39,40.22
534,1432,2021-07-19,31778.57,31899.0,30407.44,30839.65,2021-07-19 23:59:59.999000064,37539.2,36.17
535,1433,2021-07-20,30839.65,31063.07,29278.0,29790.35,2021-07-20 23:59:59.999000064,37320.92,32.22
536,1434,2021-07-21,29790.34,32858.0,29482.61,32144.51,2021-07-21 23:59:59.999000064,37175.11,46.52
537,1435,2021-07-22,32144.51,32591.35,31708.0,32287.83,2021-07-22 23:59:59.999000064,37037.44,47.26
538,1436,2021-07-23,32287.58,33650.0,31924.32,33634.09,2021-07-23 23:59:59.999000064,36941.57,53.8
539,1437,2021-07-24,33634.1,34500.0,33401.14,34258.14,2021-07-24 23:59:59.999000064,36865.98,56.53
540,1438,2021-07-25,34261.51,35398.0,33851.12,35381.02,2021-07-25 23:59:59.999000064,36824.15,61.04
541,1439,2021-07-26,35381.02,40550.0,35205.78,37237.6,2021-07-26 23:59:59.999000064,36835.8,67.19
542,1440,2021-07-27,37241.33,39542.61,36383.0,39457.87,2021-07-27 23:59:59.999000064,36909.66,72.79
543,1441,2021-07-28,39456.61,40900.0,38772.0,40019.56,2021-07-28 23:59:59.999000064,36997.26,74.01
544,1442,2021-07-29,40019.57,40640.0,39200.0,40016.48,2021-07-29 23:59:59.999000064,37082.31,73.99
545,1443,2021-07-30,40018.49,42316.71,38313.23,42206.37,2021-07-30 23:59:59.999000064,37226.65,78.48
546,1444,2021-07-31,42206.36,42448.0,41000.15,41461.83,2021-07-31 23:59:59.999000064,37345.95,73.76
547,1445,2021-08-01,41461.84,42599.0,39422.01,39845.44,2021-08-01 23:59:59.999000064,37416.36,64.56
548,1446,2021-08-02,39850.27,40480.01,38690.0,39147.82,2021-08-02 23:59:59.999000064,37465.13,60.98
549,1447,2021-08-03,39146.86,39780.0,37642.03,38207.05,2021-08-03 23:59:59.999000064,37486.03,56.38
550,1448,2021-08-04,38207.04,39969.66,37508.56,39723.18,2021-08-04 23:59:59.999000064,37549.05,61.48
551,1449,2021-08-05,39723.17,41350.0,37332.7,40862.46,2021-08-05 23:59:59.999000064,37642.39,64.86
552,1450,2021-08-06,40862.46,43392.43,39853.86,42836.87,2021-08-06 23:59:59.999000064,37788.71,69.85
553,1451,2021-08-07,42836.87,44700.0,42446.41,44572.54,2021-08-07 23:59:59.999000064,37979.8,73.47
554,1452,2021-08-08,44572.54,45310.0,43261.0,43794.37,2021-08-08 23:59:59.999000064,38143.59,69.4
555,1453,2021-08-09,43794.36,46454.15,42779.0,46253.4,2021-08-09 23:59:59.999000064,38372.04,74.3
556,1454,2021-08-10,46248.87,46700.0,44589.46,45584.99,2021-08-10 23:59:59.999000064,38575.22,70.93
557,1455,2021-08-11,45585.0,46743.47,45341.14,45511.0,2021-08-11 23:59:59.999000064,38770.59,70.54
558,1456,2021-08-12,45510.67,46218.12,43770.0,44399.0,2021-08-12 23:59:59.999000064,38929.14,64.76
559,1457,2021-08-13,44400.06,47886.0,44217.39,47800.0,2021-08-13 23:59:59.999000064,39179.02,72.33
560,1458,2021-08-14,47799.99,48144.0,45971.03,47068.51,2021-08-14 23:59:59.999000064,39401.26,68.86
561,1459,2021-08-15,47068.5,47372.27,45500.0,46973.82,2021-08-15 23:59:59.999000064,39614.58,68.39
562,1460,2021-08-16,46973.82,48053.83,45660.0,45901.29,2021-08-16 23:59:59.999000064,39791.67,63.14
563,1461,2021-08-17,45901.3,47160.0,44376.0,44695.95,2021-08-17 23:59:59.999000064,39929.81,57.71
564,1462,2021-08-18,44695.95,46000.0,44203.28,44705.29,2021-08-18 23:59:59.999000064,40064.34,57.74
565,1463,2021-08-19,44699.37,47033.0,43927.7,46760.62,2021-08-19 23:59:59.999000064,40252.96,64.02
566,1464,2021-08-20,46760.62,49382.99,46622.99,49322.47,2021-08-20 23:59:59.999000064,40508.44,70.07
567,1465,2021-08-21,49322.47,49757.04,48222.0,48821.87,2021-08-21 23:59:59.999000064,40742.62,67.64
568,1466,2021-08-22,48821.88,49500.0,48050.0,49239.22,2021-08-22 23:59:59.999000064,40981.96,68.63
569,1467,2021-08-23,49239.22,50500.0,49029.0,49488.85,2021-08-23 23:59:59.999000064,41221.59,69.24
570,1468,2021-08-24,49488.85,49860.0,47600.0,47674.01,2021-08-24 23:59:59.999000064,41403.35,59.96
571,1469,2021-08-25,47674.01,49264.3,47126.28,48973.32,2021-08-25 23:59:59.999000064,41616.59,63.76
572,1470,2021-08-26,48973.32,49352.84,46250.0,46843.87,2021-08-26 23:59:59.999000064,41763.84,54.52
573,1471,2021-08-27,46843.86,49149.93,46348.0,49069.9,2021-08-27 23:59:59.999000064,41969.64,60.97
574,1472,2021-08-28,49069.9,49299.0,48346.88,48895.35,2021-08-28 23:59:59.999000064,42164.73,60.24
575,1473,2021-08-29,48895.35,49632.27,47762.54,48767.83,2021-08-29 23:59:59.999000064,42350.74,59.67
576,1474,2021-08-30,48767.84,48888.61,46853.0,46982.91,2021-08-30 23:59:59.999000064,42481.22,52.14
577,1475,2021-08-31,46982.91,48246.11,46700.0,47100.89,2021-08-31 23:59:59.999000064,42611.35,52.57
578,1476,2021-09-01,47100.89,49156.0,46512.0,48810.52,2021-09-01 23:59:59.999000064,42785.98,58.49
579,1477,2021-09-02,48810.51,50450.13,48584.06,49246.64,2021-09-02 23:59:59.999000064,42967.97,59.88
580,1478,2021-09-03,49246.63,51000.0,48316.84,49999.14,2021-09-03 23:59:59.999000064,43166.03,62.26
581,1479,2021-09-04,49998.0,50535.69,49370.0,49915.64,2021-09-04 23:59:59.999000064,43356.16,61.82
582,1480,2021-09-05,49917.54,51900.0,49450.0,51756.88,2021-09-05 23:59:59.999000064,43592.8,67.42
583,1481,2021-09-06,51756.88,52780.0,50969.33,52663.9,2021-09-06 23:59:59.999000064,43848.32,69.8
584,1482,2021-09-07,52666.2,52920.0,42843.05,46863.73,2021-09-07 23:59:59.999000064,43933.26,46.24
585,1483,2021-09-08,46868.57,47340.99,44412.02,46048.31,2021-09-08 23:59:59.999000064,43992.84,43.96
586,1484,2021-09-09,46048.31,47399.97,45513.08,46395.14,2021-09-09 23:59:59.999000064,44060.51,45.21
587,1485,2021-09-10,46395.14,47033.0,44132.29,44850.91,2021-09-10 23:59:59.999000064,44082.78,40.79
588,1486,2021-09-11,44842.2,45987.93,44722.22,45173.69,2021-09-11 23:59:59.999000064,44113.51,42.08
589,1487,2021-09-12,45173.68,46460.0,44742.06,46025.24,2021-09-12 23:59:59.999000064,44167.36,45.51
590,1488,2021-09-13,46025.23,46880.0,43370.0,44940.73,2021-09-13 23:59:59.999000064,44189.14,42.05
591,1489,2021-09-14,44940.72,47250.0,44594.44,47111.52,2021-09-14 23:59:59.999000064,44271.46,50.29
592,1490,2021-09-15,47103.28,48500.0,46682.32,48121.41,2021-09-15 23:59:59.999000064,44379.91,53.63
593,1491,2021-09-16,48121.4,48557.0,47021.1,47737.82,2021-09-16 23:59:59.999000064,44474.5,52.18
594,1492,2021-09-17,47737.81,48150.0,46699.56,47299.98,2021-09-17 23:59:59.999000064,44554.09,50.47
595,1493,2021-09-18,47299.98,48843.2,47035.56,48292.74,2021-09-18 23:59:59.999000064,44659.41,54.18
596,1494,2021-09-19,48292.75,48372.83,46829.18,47241.75,2021-09-19 23:59:59.999000064,44732.15,49.87
597,1495,2021-09-20,47241.75,47347.25,42500.0,43015.62,2021-09-20 23:59:59.999000064,44683.8,36.98
598,1496,2021-09-21,43016.64,43639.0,39600.0,40734.38,2021-09-21 23:59:59.999000064,44572.54,32.09
599,1497,2021-09-22,40734.09,44000.55,40565.39,43543.61,2021-09-22 23:59:59.999000064,44543.56,42.33
600,1498,2021-09-23,43546.37,44978.0,43069.09,44865.26,2021-09-23 23:59:59.999000064,44552.62,46.47
601,1499,2021-09-24,44865.26,45200.0,40675.0,42810.57,2021-09-24 23:59:59.999000064,44503.55,41.42
602,1500,2021-09-25,42810.58,42966.84,41646.28,42670.64,2021-09-25 23:59:59.999000064,44451.92,41.09
603,1501,2021-09-26,42670.63,43950.0,40750.0,43160.9,2021-09-26 23:59:59.999000064,44415.55,42.84
604,1502,2021-09-27,43160.9,44350.0,42098.0,42147.35,2021-09-27 23:59:59.999000064,44351.66,40.15
605,1503,2021-09-28,42147.35,42787.38,40888.0,41026.54,2021-09-28 23:59:59.999000064,44257.99,37.33
606,1504,2021-09-29,41025.01,42590.0,40753.88,41524.28,2021-09-29 23:59:59.999000064,44180.99,39.39
607,1505,2021-09-30,41524.29,44141.37,41410.17,43824.1,2021-09-30 23:59:59.999000064,44170.94,48.03
608,1506,2021-10-01,43820.01,48495.0,43283.03,48141.61,2021-10-01 23:59:59.999000064,44282.79,59.77
609,1507,2021-10-02,48141.6,48336.59,47430.18,47634.9,2021-10-02 23:59:59.999000064,44377.21,58.09
610,1508,2021-10-03,47634.89,49228.08,47088.0,48200.01,2021-10-03 23:59:59.999000064,44484.9,59.47
611,1509,2021-10-04,48200.01,49536.12,46891.0,49224.94,2021-10-04 23:59:59.999000064,44618.42,61.96
612,1510,2021-10-05,49224.93,51886.3,49022.4,51471.99,2021-10-05 23:59:59.999000064,44811.48,66.83
613,1511,2021-10-06,51471.99,55750.0,50382.41,55315.0,2021-10-06 23:59:59.999000064,45107.35,73.23
614,1512,2021-10-07,55315.0,55332.31,53357.0,53785.22,2021-10-07 23:59:59.999000064,45351.8,67.57
615,1513,2021-10-08,53785.22,56100.0,53617.61,53951.43,2021-10-08 23:59:59.999000064,45594.04,67.86
616,1514,2021-10-09,53955.67,55489.0,53661.67,54949.72,2021-10-09 23:59:59.999000064,45857.58,69.67
617,1515,2021-10-10,54949.72,56561.31,54080.0,54659.0,2021-10-10 23:59:59.999000064,46105.51,68.45
618,1516,2021-10-11,54659.01,57839.04,54415.06,57471.35,2021-10-11 23:59:59.999000064,46425.67,73.37
619,1517,2021-10-12,57471.35,57680.0,53879.0,55996.93,2021-10-12 23:59:59.999000064,46695.29,67.36
620,1518,2021-10-13,55996.91,57777.0,54167.19,57367.0,2021-10-13 23:59:59.999000064,46995.9,69.86
621,1519,2021-10-14,57370.83,58532.54,56818.05,57347.94,2021-10-14 23:59:59.999000064,47287.5,69.78
622,1520,2021-10-15,57347.94,62933.0,56850.0,61672.42,2021-10-15 23:59:59.999000064,47692.71,76.53
623,1521,2021-10-16,61672.42,62378.42,60150.0,60875.57,2021-10-16 23:59:59.999000064,48064.06,73.24
624,1522,2021-10-17,60875.57,61718.39,58963.0,61528.33,2021-10-17 23:59:59.999000064,48443.34,74.23
625,1523,2021-10-18,61528.32,62695.78,59844.45,62009.84,2021-10-18 23:59:59.999000064,48825.49,74.98
626,1524,2021-10-19,62005.6,64486.0,61322.22,64280.59,2021-10-19 23:59:59.999000064,49260.85,78.22
627,1525,2021-10-20,64280.59,67000.0,63481.4,66001.41,2021-10-20 23:59:59.999000064,49732.41,80.32
628,1526,2021-10-21,66001.4,66639.74,62000.0,62193.15,2021-10-21 23:59:59.999000064,50083.42,65.12
629,1527,2021-10-22,62193.15,63732.39,60000.0,60688.22,2021-10-22 23:59:59.999000064,50382.14,60.21
630,1528,2021-10-23,60688.23,61747.64,59562.15,61286.75,2021-10-23 23:59:59.999000064,50689.32,61.47
631,1529,2021-10-24,61286.75,61500.0,59510.63,60852.22,2021-10-24 23:59:59.999000064,50975.6,59.97
632,1530,2021-10-25,60852.22,63710.63,60650.0,63078.78,2021-10-25 23:59:59.999000064,51316.53,64.79
633,1531,2021-10-26,63078.78,63293.48,59817.55,60328.81,2021-10-26 23:59:59.999000064,51570.4,55.74
634,1532,2021-10-27,60328.81,61496.0,58000.0,58413.44,2021-10-27 23:59:59.999000064,51763.16,50.4
635,1533,2021-10-28,58413.44,62499.0,57820.0,60575.89,2021-10-28 23:59:59.999000064,52011.41,55.64
636,1534,2021-10-29,60575.9,62980.0,60174.81,62253.71,2021-10-29 23:59:59.999000064,52299.92,59.28
637,1535,2021-10-30,62253.7,62359.25,60673.0,61859.19,2021-10-30 23:59:59.999000064,52569.2,58.06
638,1536,2021-10-31,61859.19,62405.3,59945.36,61299.8,2021-10-31 23:59:59.999000064,52815.13,56.26
639,1537,2021-11-01,61299.81,62437.74,59405.0,60911.11,2021-11-01 23:59:59.999000064,53043.18,54.97
640,1538,2021-11-02,60911.12,64270.0,60624.68,63219.99,2021-11-02 23:59:59.999000064,53329.85,60.79
641,1539,2021-11-03,63220.57,63500.0,60382.76,62896.48,2021-11-03 23:59:59.999000064,53599.34,59.61
642,1540,2021-11-04,62896.49,63086.31,60677.01,61395.01,2021-11-04 23:59:59.999000064,53818.93,54.29
643,1541,2021-11-05,61395.01,62595.72,60721.0,60937.12,2021-11-05 23:59:59.999000064,54019.45,52.73
644,1542,2021-11-06,60940.18,61560.49,60050.0,61470.61,2021-11-06 23:59:59.999000064,54229.34,54.4
645,1543,2021-11-07,61470.62,63286.35,61322.78,63273.59,2021-11-07 23:59:59.999000064,54484.11,59.66
646,1544,2021-11-08,63273.58,67789.0,63273.58,67525.83,2021-11-08 23:59:59.999000064,54851.48,68.89
647,1545,2021-11-09,67525.82,68524.25,66222.4,66947.66,2021-11-09 23:59:59.999000064,55192.22,66.63
648,1546,2021-11-10,66947.67,69000.0,62822.9,64882.43,2021-11-10 23:59:59.999000064,55465.18,59.07
649,1547,2021-11-11,64882.42,65600.07,64100.0,64774.26,2021-11-11 23:59:59.999000064,55727.41,58.69
650,1548,2021-11-12,64774.25,65450.7,62278.0,64122.23,2021-11-12 23:59:59.999000064,55963.88,56.31
651,1549,2021-11-13,64122.22,65000.0,63360.22,64380.0,2021-11-13 23:59:59.999000064,56200.95,57.06
652,1550,2021-11-14,64380.01,65550.51,63576.27,65519.1,2021-11-14 23:59:59.999000064,56463.44,60.35
653,1551,2021-11-15,65519.11,66401.82,63400.0,63606.74,2021-11-15 23:59:59.999000064,56664.66,52.92
654,1552,2021-11-16,63606.73,63617.31,58574.07,60058.87,2021-11-16 23:59:59.999000064,56760.27,42.37
655,1553,2021-11-17,60058.87,60840.23,58373.0,60344.87,2021-11-17 23:59:59.999000064,56861.24,43.36
656,1554,2021-11-18,60344.86,60976.0,56474.26,56891.62,2021-11-18 23:59:59.999000064,56862.1,35.34
657,1555,2021-11-19,56891.62,58320.0,55600.0,58052.24,2021-11-19 23:59:59.999000064,56895.62,39.45
658,1556,2021-11-20,58057.1,59845.0,57353.0,59707.51,2021-11-20 23:59:59.999000064,56974.83,44.89
659,1557,2021-11-21,59707.52,60029.76,58486.65,58622.02,2021-11-21 23:59:59.999000064,57021.23,42.18
660,1558,2021-11-22,58617.7,59444.0,55610.0,56247.18,2021-11-22 23:59:59.999000064,56999.43,36.86
661,1559,2021-11-23,56243.83,58009.99,55317.0,57541.27,2021-11-23 23:59:59.999000064,57014.69,41.26
662,1560,2021-11-24,57541.26,57735.0,55837.0,57138.29,2021-11-24 23:59:59.999000064,57018.17,40.31
663,1561,2021-11-25,57138.29,59398.9,57000.0,58960.36,2021-11-25 23:59:59.999000064,57072.88,46.42
664,1562,2021-11-26,58960.37,59150.0,53500.0,53726.53,2021-11-26 23:59:59.999000064,56978.62,35.14
665,1563,2021-11-27,53723.72,55280.0,53610.0,54721.03,2021-11-27 23:59:59.999000064,56915.02,38.25
666,1564,2021-11-28,54716.47,57445.05,53256.64,57274.88,2021-11-28 23:59:59.999000064,56925.16,45.57
667,1565,2021-11-29,57274.89,58865.97,56666.67,57776.25,2021-11-29 23:59:59.999000064,56949.14,46.91
668,1566,2021-11-30,57776.25,59176.99,55875.55,56950.56,2021-11-30 23:59:59.999000064,56949.18,44.92
669,1567,2021-12-01,56950.56,59053.55,56458.01,57184.07,2021-12-01 23:59:59.999000064,56955.79,45.63
670,1568,2021-12-02,57184.07,57375.47,55777.77,56480.34,2021-12-02 23:59:59.999000064,56942.4,43.77
671,1569,2021-12-03,56484.26,57600.0,51680.0,53601.05,2021-12-03 23:59:59.999000064,56848.28,37.01
672,1570,2021-12-04,53601.05,53859.1,42000.3,49152.47,2021-12-04 23:59:59.999000064,56631.49,29.38
673,1571,2021-12-05,49152.46,49699.05,47727.21,49396.33,2021-12-05 23:59:59.999000064,56427.69,30.24
674,1572,2021-12-06,49396.32,50891.11,47100.0,50441.92,2021-12-06 23:59:59.999000064,56259.07,34.0
675,1573,2021-12-07,50441.91,51936.33,50039.74,50588.95,2021-12-07 23:59:59.999000064,56099.35,34.54
676,1574,2021-12-08,50588.95,51200.0,48600.0,50471.19,2021-12-08 23:59:59.999000064,55940.81,34.3
677,1575,2021-12-09,50471.19,50797.76,47320.0,47545.59,2021-12-09 23:59:59.999000064,55704.33,28.75
678,1576,2021-12-10,47535.9,50125.0,46852.0,47140.54,2021-12-10 23:59:59.999000064,55463.09,28.06
679,1577,2021-12-11,47140.54,49485.71,46751.0,49389.99,2021-12-11 23:59:59.999000064,55292.02,37.14
680,1578,2021-12-12,49389.99,50777.0,48638.0,50053.9,2021-12-12 23:59:59.999000064,55144.47,39.6
681,1579,2021-12-13,50053.9,50189.97,45672.75,46702.75,2021-12-13 23:59:59.999000064,54906.67,32.59
682,1580,2021-12-14,46702.76,48700.41,46290.0,48343.28,2021-12-14 23:59:59.999000064,54721.79,38.41
683,1581,2021-12-15,48336.95,49500.0,46547.0,48864.98,2021-12-15 23:59:59.999000064,54556.81,40.2
684,1582,2021-12-16,48864.98,49436.43,47511.0,47632.38,2021-12-16 23:59:59.999000064,54361.75,37.4
685,1583,2021-12-17,47632.38,47995.96,45456.0,46131.2,2021-12-17 23:59:59.999000064,54129.91,34.23
686,1584,2021-12-18,46133.83,47392.37,45500.0,46834.48,2021-12-18 23:59:59.999000064,53924.4,36.96
687,1585,2021-12-19,46834.47,48300.01,46406.91,46681.23,2021-12-19 23:59:59.999000064,53720.37,36.6
688,1586,2021-12-20,46681.24,47537.57,45558.85,46914.16,2021-12-20 23:59:59.999000064,53528.64,37.61
689,1587,2021-12-21,46914.17,49328.96,46630.0,48889.88,2021-12-21 23:59:59.999000064,53397.98,45.64
690,1588,2021-12-22,48887.59,49576.13,48421.87,48588.16,2021-12-22 23:59:59.999000064,53262.49,44.68
691,1589,2021-12-23,48588.17,51375.0,47920.42,50838.81,2021-12-23 23:59:59.999000064,53194.21,52.75
692,1590,2021-12-24,50838.82,51810.0,50384.43,50820.0,2021-12-24 23:59:59.999000064,53127.34,52.68
693,1591,2021-12-25,50819.99,51156.23,50142.32,50399.66,2021-12-25 23:59:59.999000064,53050.5,51.02
694,1592,2021-12-26,50399.67,51280.0,49412.0,50775.49,2021-12-26 23:59:59.999000064,52986.41,52.48
695,1593,2021-12-27,50775.48,52088.0,50449.0,50701.44,2021-12-27 23:59:59.999000064,52922.05,52.15
696,1594,2021-12-28,50701.44,50704.05,47313.01,47543.74,2021-12-28 23:59:59.999000064,52770.55,40.27
697,1595,2021-12-29,47543.74,48139.08,46096.99,46464.66,2021-12-29 23:59:59.999000064,52592.92,37.12
698,1596,2021-12-30,46464.66,47900.0,45900.0,47120.87,2021-12-30 23:59:59.999000064,52438.77,40.22
699,1597,2021-12-31,47120.88,48548.26,45678.0,46216.93,2021-12-31 23:59:59.999000064,52263.51,37.45
700,1598,2022-01-01,46216.93,47954.63,46208.37,47722.65,2022-01-01 23:59:59.999000064,52135.6,44.42
701,1599,2022-01-02,47722.66,47990.0,46654.0,47286.18,2022-01-02 23:59:59.999000064,51999.0,42.91
702,1600,2022-01-03,47286.18,47570.0,45696.0,46446.1,2022-01-03 23:59:59.999000064,51842.58,40.04
703,1601,2022-01-04,46446.1,47557.54,45500.0,45832.01,2022-01-04 23:59:59.999000064,51673.27,38.02
704,1602,2022-01-05,45832.01,47070.0,42500.0,43451.13,2022-01-05 23:59:59.999000064,51441.66,31.33
705,1603,2022-01-06,43451.14,43816.0,42430.58,43082.31,2022-01-06 23:59:59.999000064,51206.18,30.42
706,1604,2022-01-07,43082.3,43145.83,40610.0,41566.48,2022-01-07 23:59:59.999000064,50934.64,26.93
707,1605,2022-01-08,41566.48,42300.0,40501.0,41679.74,2022-01-08 23:59:59.999000064,50673.94,27.61
708,1606,2022-01-09,41679.74,42786.7,41200.02,41864.62,2022-01-09 23:59:59.999000064,50425.79,28.78
709,1607,2022-01-10,41864.62,42248.5,39650.0,41822.49,2022-01-10 23:59:59.999000064,50183.44,28.67
710,1608,2022-01-11,41822.49,43100.0,41268.93,42729.29,2022-01-11 23:59:59.999000064,49973.47,34.82
711,1609,2022-01-12,42729.29,44322.0,42450.0,43902.66,2022-01-12 23:59:59.999000064,49802.46,41.89
712,1610,2022-01-13,43902.65,44500.0,42311.22,42560.11,2022-01-13 23:59:59.999000064,49598.45,36.89
713,1611,2022-01-14,42558.35,43448.78,41725.95,43059.96,2022-01-14 23:59:59.999000064,49414.27,39.81
714,1612,2022-01-15,43059.96,43800.0,42555.0,43084.29,2022-01-15 23:59:59.999000064,49235.96,39.96
715,1613,2022-01-16,43084.29,43475.0,42581.79,43071.66,2022-01-16 23:59:59.999000064,49062.31,39.9
716,1614,2022-01-17,43071.66,43176.18,41540.42,42201.62,2022-01-17 23:59:59.999000064,48869.06,36.14
717,1615,2022-01-18,42201.63,42691.0,41250.0,42352.12,2022-01-18 23:59:59.999000064,48685.48,37.26
718,1616,2022-01-19,42352.12,42559.13,41138.56,41660.01,2022-01-19 23:59:59.999000064,48487.58,34.26
719,1617,2022-01-20,41660.0,43505.0,40553.31,40680.91,2022-01-20 23:59:59.999000064,48267.67,30.47
720,1618,2022-01-21,40680.92,41100.0,35440.45,36445.31,2022-01-21 23:59:59.999000064,47934.65,20.02
721,1619,2022-01-22,36445.31,36835.22,34008.0,35071.42,2022-01-22 23:59:59.999000064,47572.3,17.85
722,1620,2022-01-23,35071.42,36499.0,34601.01,36244.55,2022-01-23 23:59:59.999000064,47253.21,25.38
723,1621,2022-01-24,36244.55,37550.0,32917.17,36660.35,2022-01-24 23:59:59.999000064,46954.82,27.93
724,1622,2022-01-25,36660.35,37545.14,35701.0,36958.32,2022-01-25 23:59:59.999000064,46673.23,29.8
725,1623,2022-01-26,36958.32,38919.98,36234.63,36809.34,2022-01-26 23:59:59.999000064,46395.37,29.39
726,1624,2022-01-27,36807.24,37234.47,35507.01,37160.1,2022-01-27 23:59:59.999000064,46135.23,31.84
727,1625,2022-01-28,37160.11,38000.0,36155.01,37716.56,2022-01-28 23:59:59.999000064,45898.08,35.7
728,1626,2022-01-29,37716.57,38720.74,37268.44,38166.84,2022-01-29 23:59:59.999000064,45680.3,38.76
729,1627,2022-01-30,38166.83,38359.26,37351.63,37881.76,2022-01-30 23:59:59.999000064,45460.62,37.53
730,1628,2022-01-31,37881.75,38744.0,36632.61,38466.9,2022-01-31 23:59:59.999000064,45263.62,41.69
731,1629,2022-02-01,38466.9,39265.2,38000.0,38694.59,2022-02-01 23:59:59.999000064,45078.57,43.29
732,1630,2022-02-02,38694.59,38855.92,36586.95,36896.36,2022-02-02 23:59:59.999000064,44848.09,35.0
733,1631,2022-02-03,36896.37,37387.0,36250.0,37311.61,2022-02-03 23:59:59.999000064,44635.79,37.99
734,1632,2022-02-04,37311.98,41772.33,37026.73,41574.25,2022-02-04 23:59:59.999000064,44549.55,59.08
735,1633,2022-02-05,41571.7,41913.69,40843.01,41382.59,2022-02-05 23:59:59.999000064,44460.34,58.11
736,1634,2022-02-06,41382.6,42656.0,41116.56,42380.87,2022-02-06 23:59:59.999000064,44401.76,61.68
737,1635,2022-02-07,42380.87,44500.5,41645.85,43839.99,2022-02-07 23:59:59.999000064,44385.94,66.27
738,1636,2022-02-08,43839.99,45492.0,42666.0,44042.99,2022-02-08 23:59:59.999000064,44376.28,66.87
739,1637,2022-02-09,44043.0,44799.0,43117.92,44372.72,2022-02-09 23:59:59.999000064,44376.18,67.89
740,1638,2022-02-10,44372.71,45821.0,43174.01,43495.44,2022-02-10 23:59:59.999000064,44351.37,62.34
741,1639,2022-02-11,43495.44,43920.0,41938.51,42373.73,2022-02-11 23:59:59.999000064,44295.66,55.96
742,1640,2022-02-12,42373.73,43079.49,41688.88,42217.87,2022-02-12 23:59:59.999000064,44237.13,55.11
743,1641,2022-02-13,42217.87,42760.0,41870.0,42053.66,2022-02-13 23:59:59.999000064,44175.63,54.16
744,1642,2022-02-14,42053.65,42842.4,41550.56,42535.94,2022-02-14 23:59:59.999000064,44129.44,56.56
745,1643,2022-02-15,42535.94,44751.4,42427.03,44544.86,2022-02-15 23:59:59.999000064,44141.14,64.91
746,1644,2022-02-16,44544.85,44549.97,43307.0,43873.56,2022-02-16 23:59:59.999000064,44133.6,60.66
747,1645,2022-02-17,43873.56,44164.71,40073.21,40515.7,2022-02-17 23:59:59.999000064,44031.69,44.69
748,1646,2022-02-18,40515.71,40959.88,39450.0,39974.44,2022-02-18 23:59:59.999000064,43917.4,42.71
749,1647,2022-02-19,39974.45,40444.32,39639.03,40079.17,2022-02-19 23:59:59.999000064,43809.28,43.24
750,1648,2022-02-20,40079.17,40125.44,38000.0,38386.89,2022-02-20 23:59:59.999000064,43656.54,37.18
751,1649,2022-02-21,38386.89,39494.35,36800.0,37008.16,2022-02-21 23:59:59.999000064,43469.26,33.06
752,1650,2022-02-22,37008.16,38429.0,36350.0,38230.33,2022-02-22 23:59:59.999000064,43321.68,39.54
753,1651,2022-02-23,38230.33,39249.93,37036.79,37250.01,2022-02-23 23:59:59.999000064,43150.65,36.45
754,1652,2022-02-24,37250.02,39843.0,34322.28,38327.21,2022-02-24 23:59:59.999000064,43014.78,41.89
755,1653,2022-02-25,38328.68,39683.53,38014.37,39219.17,2022-02-25 23:59:59.999000064,42907.86,46.06
756,1654,2022-02-26,39219.16,40348.45,38573.18,39116.72,2022-02-26 23:59:59.999000064,42801.07,45.65
757,1655,2022-02-27,39116.73,39855.7,37000.0,37699.07,2022-02-27 23:59:59.999000064,42657.35,40.24
758,1656,2022-02-28,37699.08,44225.84,37450.17,43160.0,2022-02-28 23:59:59.999000064,42671.51,60.11
759,1657,2022-03-01,43160.0,44949.0,42809.98,44421.2,2022-03-01 23:59:59.999000064,42720.8,63.2
760,1658,2022-03-02,44421.2,45400.0,43334.09,43892.98,2022-03-02 23:59:59.999000064,42753.82,61.04
761,1659,2022-03-03,43892.99,44101.12,41832.28,42454.0,2022-03-03 23:59:59.999000064,42745.37,55.42
762,1660,2022-03-04,42454.0,42527.3,38550.0,39148.66,2022-03-04 23:59:59.999000064,42644.05,45.03
763,1661,2022-03-05,39148.65,39613.24,38407.59,39397.96,2022-03-05 23:59:59.999000064,42552.62,45.87
